CB,B,G1,G2,Y,R,RD,NIR,Sun_elevation,GAI
0.03249765,0.033640467,0.07109733,0.09950547,0.071540445,0.047202114,0.15677407,0.34722057,54.72883549,2.566288054
0.02653616,0.028590815,0.07060292,0.076426335,0.05386674,0.035648853,0.121920496,0.35402647,37.70357456,2.56696989
0.026331572,0.026184853,0.05319411,0.04903664,0.035122164,0.029189963,0.08521505,0.39551163,32.01407769,2.567046484
0.031413898,0.03092094,0.040519763,0.03808577,0.03380505,0.03555737,0.061671566,0.32836992,57.93571278,2.567061342
0.027302168,0.028007003,0.062424444,0.07282827,0.05096643,0.035052635,0.11934788,0.3246648,40.20543927,2.569067719
0.027377134,0.035063103,0.102933064,0.1570745,0.120435335,0.07300173,0.20934792,0.33938563,38.8610813,2.569626016
0.014894721,0.01421378,0.034012605,0.029013306,0.01799993,0.013935284,0.05498642,0.3347082,26.59330408,2.569979934
0.036282893,0.04304035,0.11002285,0.13980845,0.104523115,0.066290095,0.20249215,0.41002563,64.72109689,2.570244705
0.028385293,0.027969567,0.037412927,0.034189697,0.030654296,0.032691143,0.055449586,0.33268192,51.05818345,2.571072822
0.022465225,0.022668816,0.052180734,0.062282395,0.042031586,0.027462276,0.1061787,0.33218393,28.05137329,2.573065544
0.029037291,0.028197419,0.03867247,0.03589811,0.030957036,0.03155772,0.058295514,0.3139951,35.77901679,2.573410238
0.022142733,0.02144558,0.031240117,0.027772713,0.022046812,0.022655223,0.049441963,0.31849316,65.36497015,2.573591603
0.028095854,0.028349627,0.061215516,0.053904526,0.038365263,0.030545145,0.08973354,0.38623694,34.89380318,2.574610435
0.027436445,0.035666928,0.10875589,0.16744731,0.12728287,0.07560077,0.22343841,0.3656764,35.9294892,2.574988788
0.027313177,0.028785428,0.077123694,0.07798702,0.05125826,0.031704746,0.12909251,0.43356854,24.96204903,2.575124335
0.0246541,0.02328679,0.041559733,0.034868862,0.024456369,0.023009688,0.064310454,0.4107036,23.06238493,2.57583372
0.026585834,0.025852589,0.05294813,0.046029087,0.031900883,0.026930837,0.08085556,0.40346918,20.91210264,2.576191217
0.031557247,0.03081231,0.045261353,0.039648008,0.03251218,0.034230955,0.06850458,0.38807368,69.91232891,2.577168981
0.026019378,0.025111558,0.046418507,0.04341194,0.030556157,0.02637192,0.078180015,0.37923223,23.55602286,2.577414442
0.02486508,0.02586449,0.059334863,0.08032027,0.055309802,0.03499586,0.13251947,0.34428424,44.39678538,2.577575069
0.027757393,0.027428813,0.05396315,0.04764094,0.034348696,0.030154118,0.082656026,0.38379952,47.15869469,2.57807925
0.03200304,0.031887647,0.05982393,0.05648776,0.04173301,0.036421355,0.097185604,0.40530625,52.28916133,2.579437347
0.033233784,0.040606894,0.10636756,0.15348464,0.11757754,0.07414346,0.21550359,0.39286622,57.31770055,2.579817091
0.037283354,0.03799793,0.06915862,0.06926843,0.052668773,0.045974165,0.11672433,0.41586086,69.81237599,2.580045859
0.034398787,0.036869716,0.08116779,0.12450611,0.095822886,0.06338168,0.18101129,0.33641678,58.33245561,2.582166011
0.02676141,0.026365401,0.055194777,0.047942266,0.032976575,0.027890513,0.08511034,0.41594404,41.31808015,2.582179417
0.03524304,0.036753792,0.07437216,0.10263721,0.075817525,0.052276198,0.16067708,0.3535577,59.04877324,2.583689791
0.018449107,0.017686795,0.028146615,0.025067365,0.018752424,0.01808674,0.04563846,0.29146716,41.13177531,2.583886692
0.02091053,0.02156605,0.05752936,0.055962015,0.035629828,0.02316581,0.097557396,0.3757665,45.59869007,2.584466852
0.023914618,0.024706297,0.060421374,0.05513008,0.036872473,0.026777927,0.09444216,0.391424,59.3604337,2.586286144
0.031114027,0.029961875,0.041394923,0.036338013,0.030521413,0.03206646,0.061235376,0.39459658,30.20736301,2.586509927
0.02919369,0.028037608,0.05640381,0.052136317,0.03599411,0.028958274,0.09072737,0.40712613,20.74753516,2.587436738
0.022271316,0.021271534,0.031491034,0.02908491,0.021663923,0.021844208,0.05307713,0.27746043,66.07054903,2.588643155
0.025935607,0.024970079,0.037884276,0.03251854,0.025757996,0.02670286,0.05743292,0.3664431,50.8969016,2.590095318
0.022211652,0.023772681,0.067854665,0.08387398,0.05573861,0.031225938,0.1304813,0.3022455,60.03237045,2.590461048
0.020712601,0.022202538,0.06097832,0.055584937,0.036246613,0.023897516,0.09409157,0.36567712,68.06622784,2.591048932
0.036579926,0.036256928,0.048272923,0.04429829,0.039682265,0.042496316,0.071721986,0.38383985,63.69291551,2.592233909
0.017178888,0.018068936,0.049083237,0.046428807,0.030314835,0.019429805,0.07921089,0.34364566,34.9082875,2.593233026
0.030157376,0.029655147,0.056774545,0.05335207,0.0388574,0.033053443,0.09191191,0.39100567,33.86572948,2.593372572
0.027848868,0.027678732,0.055950567,0.048492208,0.034857403,0.030294217,0.08395815,0.40881684,43.03750188,2.593802282
0.020780211,0.019971928,0.034420047,0.030166075,0.021999905,0.02093113,0.055512067,0.36218184,39.66942277,2.59515733
0.025871927,0.026550446,0.06480925,0.07242425,0.04836869,0.03161953,0.11915474,0.33399585,62.75524382,2.595157937
0.018905153,0.01933315,0.049222764,0.044540197,0.029021127,0.02043854,0.078047,0.35692418,44.39905298,2.597337233
0.024186274,0.02457738,0.061810583,0.07263549,0.047585703,0.02919042,0.121153496,0.34859428,35.0471077,2.597638458
0.03162732,0.03595343,0.092447795,0.14186306,0.10837166,0.06761048,0.19770712,0.3412396,54.25735868,2.597651066
0.016177148,0.015462279,0.038437255,0.03240153,0.019310318,0.014425034,0.061994556,0.37719747,29.59535955,2.598633217
0.021038393,0.021053892,0.04940469,0.05478165,0.035590842,0.023811905,0.09640162,0.34335476,30.90834931,2.599463742
0.023479367,0.022874512,0.049035214,0.039660927,0.026594471,0.02311054,0.071591064,0.38299245,54.92211596,2.600560091
0.023551276,0.02429187,0.06129272,0.07118673,0.04825268,0.029827958,0.11722845,0.3427579,21.44365963,2.601493749
0.021284442,0.020469861,0.03185912,0.026736772,0.020788511,0.02180746,0.048546206,0.34262636,69.39432038,2.604620437
0.025241304,0.02446101,0.03587264,0.030782452,0.024971064,0.026297078,0.054300964,0.386222,60.74078921,2.605155338
0.02716529,0.026757907,0.05872455,0.053924292,0.035373613,0.027767187,0.096264586,0.39737687,42.60234556,2.605182252
0.02980123,0.03178549,0.07806077,0.07946524,0.054957192,0.037386466,0.12976912,0.41003245,52.17820571,2.606019176
0.01807806,0.018318815,0.050436184,0.052689347,0.032579385,0.019857427,0.09167703,0.31698802,50.08307356,2.607209525
0.019791069,0.021027334,0.055958632,0.0964666,0.06708345,0.03670376,0.14310177,0.27431545,40.91561747,2.607366117
0.020269075,0.02103592,0.0593752,0.05877296,0.037118495,0.02245125,0.10114177,0.37203372,20.51744162,2.607394619
0.025260327,0.025911305,0.058908038,0.065790854,0.04577949,0.03198395,0.10753716,0.2953672,58.52870316,2.608476246
0.033340953,0.03494438,0.07411743,0.06807548,0.050424535,0.040951565,0.11035424,0.372695,63.67562027,2.611198384
0.016540913,0.02109829,0.07327471,0.09392373,0.06329231,0.032398444,0.14298391,0.34530118,32.96610876,2.611854662
0.018448606,0.017560923,0.032786246,0.028196814,0.019433316,0.017569859,0.053381547,0.37392288,29.80785443,2.61223974
0.022458749,0.021799337,0.04216978,0.034677867,0.024897514,0.023136914,0.06128007,0.3267508,53.40639569,2.612455339
0.028997656,0.03073088,0.07867008,0.07977957,0.053794403,0.03496245,0.13089648,0.42645955,38.50700028,2.612962299
0.020195166,0.020713003,0.05112502,0.046500836,0.03087534,0.022272158,0.080453776,0.35668454,53.22945981,2.613115464
0.024637645,0.026071226,0.06581798,0.065797135,0.044246703,0.030010015,0.11062497,0.36716402,69.31687337,2.61317697
0.01746914,0.017696684,0.04716106,0.049328417,0.03104269,0.019502046,0.085367076,0.29207808,57.70332733,2.613607747
0.032087777,0.03979496,0.10355207,0.15267125,0.120820686,0.078874655,0.2015198,0.31867284,59.77101224,2.614914979
0.023209736,0.023190325,0.060571395,0.05121743,0.031915825,0.02230482,0.09108422,0.4322101,22.64318188,2.617822796
0.023122288,0.023310477,0.056875687,0.066651404,0.04448391,0.02783796,0.11083462,0.3210077,30.56492808,2.618460963
0.021872465,0.026976459,0.08310721,0.10950817,0.07657834,0.04217236,0.16369021,0.3767101,23.04315973,2.618796174
0.020469729,0.019659925,0.029661858,0.026408512,0.020017603,0.020041933,0.048301596,0.3192759,46.48750284,2.620792537
0.024120547,0.026818555,0.07853495,0.10165424,0.069540165,0.038614277,0.15528741,0.35869297,39.95728882,2.62295322
0.021081382,0.020080803,0.04063547,0.032611493,0.022296628,0.019977733,0.058605283,0.3419023,28.6061258,2.624894243
0.021907138,0.020814482,0.04384559,0.03461727,0.022730013,0.01980058,0.06312481,0.36875108,22.38885982,2.626810449
0.021178912,0.021912582,0.055961363,0.05502672,0.036033485,0.02446652,0.094281115,0.3340684,67.68336177,2.627021756
0.016650606,0.015929192,0.038160898,0.032433785,0.019842708,0.015247614,0.061284725,0.35498777,24.01464397,2.627533606
0.025235748,0.024288611,0.046943378,0.043357335,0.029052425,0.02450613,0.08032838,0.4118904,24.53908226,2.627801125
0.025885152,0.02717373,0.05763849,0.05685251,0.042170115,0.032803167,0.09222325,0.31907052,59.58050115,2.628037788
0.031135185,0.032050062,0.06847762,0.05997471,0.043334804,0.036007747,0.10026437,0.39478382,67.8860525,2.628758108
0.033249237,0.042519137,0.11847081,0.17722191,0.13831902,0.087258555,0.23369218,0.3696385,67.61666351,2.629160861
0.029439282,0.030185713,0.057933647,0.06839554,0.0500215,0.03852658,0.11360977,0.32291168,68.64317057,2.629335807
0.023733966,0.02320018,0.049099896,0.039425835,0.026737789,0.023522181,0.07130373,0.39975387,45.43448446,2.630755261
0.027839145,0.026473999,0.047110185,0.04002218,0.02842977,0.02662903,0.07238129,0.4209396,22.38278554,2.632314357
0.02461398,0.023988869,0.047084715,0.03855245,0.027394608,0.025342317,0.068464115,0.35752124,61.35937659,2.633036885
0.028025107,0.028658824,0.06596527,0.056655467,0.03882368,0.030455295,0.09657543,0.4003489,60.07244708,2.63345172
0.022669524,0.022782022,0.053265154,0.049671017,0.03275168,0.024402669,0.087912105,0.37560496,54.97784344,2.633535469
0.023656413,0.023077669,0.04940017,0.03997963,0.026845625,0.023362417,0.0721021,0.38473228,63.99646892,2.633687064
0.034636304,0.0428449,0.11287029,0.1622964,0.12471015,0.07894812,0.22667174,0.41035888,67.24907989,2.633825516
0.022589449,0.024293236,0.07291736,0.090596005,0.05898583,0.031547617,0.1419857,0.33896542,46.08627218,2.634186626
0.017436558,0.017688591,0.050956286,0.053175855,0.03213897,0.018657327,0.09325433,0.33123636,38.41669219,2.635037712
0.025181185,0.02672142,0.06549271,0.063710354,0.043812554,0.030457154,0.10547194,0.36570773,54.95881972,2.635312916
0.021804396,0.02253593,0.055723254,0.054955203,0.03667234,0.025577677,0.09341853,0.31950673,67.36472519,2.638509515
0.029280791,0.03169734,0.08613247,0.09513516,0.06396464,0.03829266,0.15317413,0.44774455,32.7269348,2.639917988
0.021983938,0.020791044,0.032894608,0.027398031,0.020905236,0.0210235,0.049575947,0.3831085,25.33756155,2.640484041
0.017251002,0.01641273,0.0265211,0.023332836,0.017016385,0.016252471,0.04305086,0.29328674,38.63173702,2.642193411
0.029208416,0.0284218,0.044505555,0.038780898,0.030129958,0.03063595,0.068379425,0.35931805,66.24243347,2.643748657
0.021133915,0.021139013,0.04855472,0.042357646,0.02816979,0.022467187,0.0758266,0.36385858,69.7361425,2.644812152
0.020785492,0.025924755,0.08706766,0.12738878,0.090464905,0.048314888,0.18218778,0.35462317,29.42800257,2.644817753
0.021683041,0.020906685,0.031406403,0.02679566,0.021451794,0.022278387,0.047565904,0.35824162,53.14594839,2.645110842
0.023878891,0.024550868,0.05840764,0.06983152,0.047016207,0.03004263,0.119762845,0.37772936,24.81567592,2.645836645
0.027640471,0.028116493,0.05854005,0.05565391,0.039821774,0.03254407,0.09516732,0.36944962,66.01328365,2.647472567
0.021674676,0.0208989,0.037043568,0.035310473,0.024908872,0.022057157,0.06432966,0.31875557,38.10186309,2.648072067
0.031001832,0.03006482,0.04174647,0.036508463,0.030534858,0.032372553,0.062345427,0.4009034,53.06881722,2.648303696
0.03787209,0.04128857,0.09576687,0.105641134,0.0767214,0.053249575,0.16573845,0.43358776,69.3665098,2.650386711
0.01816317,0.017426271,0.04054908,0.03259189,0.020758905,0.016606594,0.06019149,0.40618294,27.35042842,2.651880978
0.033970576,0.035432875,0.070158854,0.065251224,0.050288532,0.04274413,0.10437104,0.3485715,60.96744503,2.65345763
0.017280165,0.017580181,0.04883602,0.051058486,0.03144225,0.01905442,0.08928359,0.31459862,58.05340369,2.654824348
0.020989258,0.020905241,0.049086783,0.046960548,0.031065531,0.022443712,0.08290411,0.3594622,34.89593923,2.654938303
0.035918072,0.03566588,0.042964797,0.04089857,0.038860705,0.04222448,0.061790284,0.34497598,62.26214856,2.656922037
0.0306978,0.032229796,0.072880276,0.06613457,0.047186587,0.036656745,0.10904277,0.39348707,62.70212729,2.657476005
0.015026161,0.014358866,0.035052083,0.029749526,0.01812469,0.013792738,0.05669998,0.34547892,28.19859523,2.660575332
0.025132734,0.026062164,0.06198169,0.060925912,0.041413438,0.029818099,0.10351926,0.36643365,67.49800812,2.661374408
0.026240401,0.025084566,0.04113655,0.03471052,0.025228096,0.025114194,0.063576914,0.370947,51.84164151,2.662337092
0.020525547,0.026440246,0.087516405,0.11063078,0.076337956,0.04065229,0.16400875,0.37228957,65.22779772,2.663586191
0.036647554,0.038588937,0.082679085,0.08207618,0.060233183,0.046318527,0.1324385,0.41140372,61.78147594,2.665310279
0.025332255,0.024986913,0.051044665,0.04403579,0.03132427,0.026936537,0.076784104,0.39606783,37.76455673,2.666272104
0.042494923,0.04465715,0.084275626,0.07973581,0.06319247,0.054829728,0.12603624,0.41272533,62.67447781,2.667290067
0.025665144,0.026119959,0.05632826,0.06729242,0.04574296,0.031901427,0.11488503,0.3523833,51.36011454,2.668239177
0.022310618,0.02237717,0.048130985,0.045414884,0.031689238,0.025135702,0.07886229,0.33619764,51.41748991,2.669721189
0.02678606,0.026155045,0.04483605,0.04464897,0.03129288,0.027431171,0.08298845,0.39304495,57.52516207,2.671121064
0.014823779,0.016530994,0.05478648,0.058647558,0.03669366,0.018912522,0.09695953,0.31603158,28.54682915,2.671540178
0.017974922,0.017007127,0.029500192,0.026787503,0.018425908,0.016527342,0.04987346,0.28065112,31.28033362,2.671599102
0.02279388,0.023338601,0.062127404,0.06952039,0.04447821,0.026705315,0.11579504,0.339989,51.15977283,2.67163526
0.021093577,0.020246092,0.02920972,0.024785323,0.019910607,0.021407617,0.044157386,0.3051882,68.46568484,2.671712112
0.020955097,0.022149986,0.056379963,0.07635579,0.052376986,0.031046513,0.12554325,0.33387843,26.51104511,2.6719891
0.024268579,0.02448788,0.058133774,0.06764787,0.044755954,0.028973795,0.11290917,0.33064812,46.02923059,2.672177732
0.02739466,0.02793156,0.062908575,0.07302631,0.049911167,0.03419285,0.120497465,0.33113888,63.9224431,2.672588131
0.028669365,0.03063062,0.08173472,0.09038614,0.06106956,0.036805328,0.14642832,0.4304343,20.86715867,2.673696768
0.016619803,0.016722461,0.04599438,0.044867273,0.028181856,0.017568717,0.078396656,0.3058581,23.33260248,2.674290082
0.024284225,0.024545483,0.055663683,0.052208036,0.035224408,0.026972169,0.091564976,0.37586644,62.79864594,2.674545837
0.02108508,0.021214943,0.049178742,0.047236353,0.03174376,0.023456022,0.08340962,0.3563474,42.66972612,2.674725689
0.017966108,0.02305429,0.07909007,0.100860365,0.06828627,0.035281353,0.15190734,0.360669,41.07982869,2.677486911
0.02290482,0.024694676,0.07547271,0.093926385,0.060693197,0.03185156,0.14744785,0.35436508,50.40902555,2.679957517
0.022073189,0.023029206,0.055704072,0.076038666,0.051479414,0.031326413,0.12660818,0.33811873,41.43359301,2.680513618
0.02181707,0.025515884,0.076633126,0.083842404,0.056232847,0.03139309,0.13329197,0.3913349,34.2382056,2.682083479
0.025683632,0.026411237,0.058650255,0.06970057,0.04850193,0.0328219,0.118207835,0.36217177,20.69306892,2.68276396
0.04032538,0.042477243,0.08550085,0.085417405,0.06495811,0.05230522,0.13601615,0.40933904,66.28635743,2.686121496
0.029280769,0.02836786,0.041193087,0.03601509,0.030229349,0.03154696,0.060644627,0.38956454,40.81415817,2.687173026
0.028461786,0.031247726,0.076718256,0.11374963,0.08453988,0.05269113,0.16998127,0.3453372,45.62736289,2.687878132
0.026234314,0.032577705,0.09519329,0.14155428,0.10478347,0.061309144,0.20164987,0.38641167,34.34080502,2.688894992
0.016381826,0.018091546,0.058165174,0.07814039,0.051227637,0.026470339,0.12404106,0.3065867,38.55315243,2.689783796
0.030087711,0.029426483,0.038891442,0.035942383,0.031086545,0.03264354,0.059261356,0.34038854,58.57959602,2.68989353
0.026637325,0.026227992,0.054798298,0.046928093,0.03266099,0.027593011,0.08199274,0.40696043,36.85055821,2.690297817
0.020018883,0.019268539,0.038446557,0.03636585,0.024298547,0.019627435,0.067222364,0.3364162,30.53200572,2.6904475
0.03113021,0.030328792,0.041698303,0.037108682,0.031773556,0.0336087,0.06223328,0.382609,50.15244019,2.692760267
0.017786829,0.01661684,0.027547719,0.022774454,0.016195951,0.015747877,0.042458974,0.30199775,23.66659269,2.692922724
0.031113664,0.034604803,0.08674409,0.12887128,0.09577785,0.059448693,0.19208844,0.38200966,67.93628744,2.693415263
0.026468115,0.026035111,0.05692197,0.047524046,0.031934094,0.02642187,0.084595665,0.4433777,35.86659285,2.693519747
0.03101957,0.030696627,0.057077244,0.053899948,0.03994638,0.03478271,0.09214206,0.38952106,41.60659888,2.694832102
0.02282208,0.022733023,0.046931785,0.03939983,0.028151033,0.024769505,0.0689682,0.39066172,52.1058035,2.695102689
0.02594597,0.027189901,0.05810728,0.07757048,0.055640686,0.03777383,0.12719007,0.3248612,56.44840026,2.695753794
0.014741188,0.01443912,0.03417377,0.02947914,0.019150443,0.014870906,0.0537124,0.2970182,40.84195447,2.697192211
0.031716842,0.032238204,0.06346047,0.0780938,0.054473083,0.039566223,0.1334789,0.39173713,62.83532779,2.697786922
0.024620587,0.024823183,0.058639526,0.06818641,0.045229204,0.029360225,0.11350051,0.32826576,43.88636192,2.697908097
0.02181525,0.022095572,0.05119541,0.061191466,0.040817983,0.026506593,0.10462199,0.32952923,35.49002682,2.698548326
0.017090177,0.016020792,0.026635945,0.02225049,0.01610652,0.015638119,0.04124499,0.29269016,24.54202198,2.698995039
0.017094966,0.016024027,0.0275445,0.021947967,0.015443749,0.015395775,0.041915204,0.35818627,37.56684998,2.700103152
0.019410126,0.018418886,0.030815132,0.024730384,0.018134398,0.018452508,0.045915544,0.37263456,45.98913489,2.701219594
0.025101928,0.025466034,0.064234294,0.054903936,0.03521831,0.025612589,0.096132606,0.42846045,50.93352595,2.701282978
0.020714141,0.020341687,0.046588853,0.037720185,0.024753368,0.0202728,0.06814016,0.41349977,43.57550622,2.702356369
0.030478617,0.035862435,0.094519675,0.10327751,0.073659204,0.046441983,0.15953617,0.42088398,69.27151039,2.702921481
0.024853272,0.03188899,0.10380051,0.14060988,0.09944982,0.053814515,0.20204364,0.41003665,36.24141546,2.703713874
0.029336935,0.033644896,0.09231737,0.1378859,0.101781406,0.060544375,0.19822171,0.3717764,47.22051293,2.70475065
0.03135855,0.03240934,0.0737933,0.07550141,0.05293062,0.037643522,0.12387743,0.39439014,39.28326555,2.705833946
0.020440063,0.019666044,0.03041905,0.025753623,0.020686187,0.021573447,0.045164566,0.32053065,59.72520773,2.706115493
0.018835839,0.018406719,0.040029988,0.0329767,0.022382641,0.01901666,0.059598166,0.3827078,41.51158669,2.706250004
0.026065158,0.02665196,0.062052503,0.07264169,0.049258467,0.032522406,0.12005435,0.33631146,55.04243201,2.708537299
0.035095207,0.035391133,0.06490253,0.061896067,0.046824362,0.041805968,0.10397268,0.3654162,69.68178258,2.708600021
0.026307896,0.02513627,0.040285014,0.03441867,0.025744392,0.025757022,0.061703652,0.35010535,42.70518627,2.709413952
0.027353032,0.027524358,0.059217498,0.07324339,0.048988555,0.032635096,0.1260544,0.39139205,31.09628055,2.710059973
0.02019542,0.020116279,0.041205514,0.043933764,0.029538646,0.022010177,0.07995153,0.33986202,39.46873023,2.711201188
0.024091208,0.023059113,0.04538391,0.044722155,0.029194394,0.0224443,0.08359706,0.41565853,25.35463155,2.713988967
0.017593112,0.018162306,0.05347328,0.05273646,0.0325413,0.018942427,0.09196507,0.35588863,23.68178456,2.714338968
0.028879499,0.029477725,0.06207898,0.07642894,0.05246967,0.036139123,0.13017039,0.39049318,38.04593464,2.715224711
0.026097257,0.027184559,0.067195125,0.059832316,0.040207468,0.028770676,0.10042215,0.38776404,47.61360719,2.715301077
0.025966007,0.025152832,0.054159258,0.045206346,0.030559119,0.025205096,0.080108866,0.43745422,20.45965112,2.717177905
0.020775514,0.020025685,0.046366107,0.036491856,0.022914303,0.01884762,0.067948915,0.40851775,36.28012255,2.717690163
0.015305228,0.015050117,0.041125584,0.043787032,0.02603017,0.01546145,0.079442576,0.3037915,26.33175316,2.719647668
0.031660177,0.031074213,0.05632395,0.048831094,0.03601189,0.03370541,0.08578969,0.4318309,57.08553102,2.720602143
0.01987131,0.018805861,0.031986464,0.025391078,0.018235987,0.01844531,0.04766708,0.391904,45.71652108,2.721171967
0.024236001,0.024613343,0.060030393,0.051691294,0.03397091,0.025504837,0.09008881,0.39517617,60.8221146,2.723317957
0.025901567,0.026445499,0.065902926,0.055563297,0.036096066,0.026580762,0.0964704,0.4257777,44.15654509,2.723558427
0.0180695,0.021745635,0.07232205,0.09163958,0.06127714,0.032003336,0.14187144,0.36146086,48.84909021,2.724440073
0.017673498,0.016976057,0.038845826,0.031386003,0.02029838,0.016468689,0.05760304,0.38071612,31.32374269,2.725065365
0.015649745,0.014638173,0.023653561,0.019080767,0.01391418,0.0141596,0.035872374,0.2943496,35.04443308,2.725510557
0.0314032,0.031960815,0.07130871,0.072735935,0.051021658,0.0362537,0.11849663,0.38300627,21.95967786,2.725850869
0.025734384,0.024714375,0.04410611,0.037573356,0.026883686,0.02546701,0.068502806,0.40710872,36.04503563,2.726265369
0.033069164,0.038321145,0.10420298,0.16168886,0.12219463,0.07424435,0.2250857,0.3880926,62.41757187,2.727207928
0.039192196,0.042489722,0.09395749,0.103572324,0.076780505,0.055261534,0.16170454,0.4225733,66.83787224,2.729087777
0.024579491,0.031400166,0.10115113,0.13640478,0.0967602,0.052652225,0.19465482,0.3914325,35.88779601,2.729135575
0.03329606,0.041064985,0.11054827,0.15146518,0.113970414,0.06998987,0.21447091,0.41926062,38.54761049,2.729966255
0.01778608,0.016823066,0.038734674,0.030956581,0.019939892,0.015924366,0.056557715,0.39796606,20.46921504,2.730940126
0.01927674,0.018698242,0.038101815,0.03518293,0.023660608,0.019251056,0.06525806,0.34738153,30.73885058,2.731326185
0.027558902,0.033884816,0.099424094,0.14036949,0.10380221,0.061124135,0.19505562,0.35238895,66.74362154,2.732467963
0.02228183,0.022797821,0.054138392,0.065076254,0.04277799,0.027351474,0.113502435,0.3637964,39.20322665,2.73282687
0.028285174,0.02691447,0.040148705,0.035771117,0.028068507,0.027184729,0.06196738,0.3857913,20.08312196,2.733526829
0.017029405,0.01610943,0.026251422,0.02195006,0.01604735,0.01595196,0.04089268,0.2952122,38.94962896,2.734354498
0.023733675,0.023038492,0.052687697,0.04168246,0.026375305,0.021855274,0.07685596,0.422191,52.61617877,2.735110377
0.027241774,0.026750945,0.05580911,0.047137707,0.032721758,0.027792659,0.0824114,0.41945496,33.21835449,2.735646021
0.031362306,0.030600894,0.044490516,0.038734257,0.032315385,0.034009356,0.065971136,0.41326964,58.93928365,2.737284798
0.030053921,0.033220388,0.082190074,0.1219493,0.09070421,0.05654564,0.18177405,0.36101735,60.9905786,2.738851054
0.031743433,0.032575287,0.071109995,0.07284399,0.0521211,0.03816063,0.11863628,0.37700984,35.24580366,2.742475199
0.027405085,0.027522769,0.0506051,0.0527332,0.037685554,0.031384196,0.09503141,0.39935198,64.97958801,2.743586072
0.02255827,0.02293792,0.052341316,0.05043777,0.034235712,0.025727157,0.0885251,0.36393037,60.13001703,2.744635622
0.01648402,0.018691242,0.06285639,0.067307636,0.042051714,0.02146587,0.110850714,0.34872872,34.27021382,2.744752212
0.016627137,0.018842971,0.06318961,0.067616455,0.04220433,0.02164601,0.1114365,0.35466242,39.52892695,2.746119758
0.014877293,0.014620483,0.04041771,0.042960953,0.025452057,0.014944658,0.07769194,0.29954177,26.98707228,2.747616984
0.022099841,0.022809356,0.059446942,0.057902798,0.037236508,0.02460422,0.09993147,0.3707076,52.60917182,2.749038773
0.02403956,0.023495002,0.045339588,0.03742718,0.027084524,0.025342152,0.06606346,0.34638456,64.00909687,2.749204772
0.024184555,0.02404788,0.04885325,0.047490597,0.033398107,0.027170785,0.08476464,0.3952426,41.6594349,2.749407095
0.020722503,0.020015601,0.037504993,0.03418322,0.024450079,0.021181822,0.06271725,0.365123,30.20676824,2.750032992
0.019983962,0.019101271,0.030854883,0.02529685,0.019271098,0.019875191,0.045891844,0.35104027,58.29569697,2.751346805
0.029539831,0.029458622,0.045753065,0.043268025,0.034947313,0.03439679,0.07526333,0.38054103,69.90327411,2.751445006
0.025603136,0.024858274,0.05336651,0.04452352,0.030063,0.02486681,0.078692086,0.42115253,22.51343434,2.752182614
0.021235507,0.020352969,0.045995448,0.03645242,0.023789031,0.019295843,0.06527664,0.4040505,27.55865411,2.752441168
0.019349245,0.025139902,0.08664055,0.11026153,0.07488548,0.038622927,0.16503553,0.38350487,50.90359159,2.752528874
0.030900506,0.03034176,0.053491708,0.046836205,0.035421617,0.033531144,0.08119959,0.40658128,52.86886541,2.752591603
0.024640149,0.023935601,0.03315774,0.029024415,0.024561742,0.026074944,0.049458247,0.35020694,48.18177896,2.752967569
0.017114785,0.016971927,0.040798306,0.035149973,0.022630814,0.017456334,0.06412135,0.34904823,49.18609673,2.753978124
0.019850604,0.020135112,0.05069179,0.043512017,0.027990825,0.020578971,0.07751002,0.39253744,52.86729968,2.754217427
0.019228762,0.023289142,0.07735542,0.097970806,0.06560852,0.03430962,0.15134154,0.380375,61.90936014,2.754979089
0.015095604,0.014931981,0.039197776,0.041755997,0.024968008,0.015579198,0.07620718,0.29734364,47.35320732,2.755658612
0.021963984,0.022748565,0.058932725,0.057520162,0.037236687,0.024894565,0.099791005,0.3760354,62.38319403,2.755965898
0.020640165,0.02076466,0.048117716,0.057690095,0.03812057,0.024791857,0.099750444,0.32375818,35.12490844,2.756535295
0.01600199,0.01920159,0.06681679,0.085231684,0.05614413,0.02825833,0.13352098,0.35357505,35.29927162,2.75686101
0.019295337,0.019940872,0.054173168,0.052965786,0.033464912,0.0214101,0.09188375,0.33868328,58.40288614,2.760175284
0.023429774,0.023228288,0.044232316,0.04460118,0.031009765,0.0258142,0.080929406,0.34351197,62.16532766,2.76057701
0.026734307,0.026623445,0.059835594,0.07438527,0.04831464,0.03058707,0.12873821,0.40316704,24.07121087,2.762339056
0.028840302,0.028919978,0.060319018,0.049852826,0.035508957,0.031157674,0.08615466,0.4287548,65.38661031,2.763054763
0.03152636,0.03490882,0.08163025,0.11975525,0.09089669,0.059227042,0.17923447,0.3572652,67.60424016,2.764506366
0.025056586,0.02516819,0.047067113,0.046329588,0.034690794,0.029909603,0.080561586,0.36552176,52.65130773,2.764919163
0.019973814,0.024915254,0.085815124,0.126356,0.08880201,0.04631819,0.18147583,0.3584129,25.14384925,2.765581827
0.021006603,0.022104982,0.05840371,0.06812866,0.045408126,0.027637314,0.113310345,0.33980206,44.95010808,2.766304021
